"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","ProductDescription"
"S3","MEX","022","Mexico","USA","United States",1993,"Import",5,213974,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1994,"Export",6,1303.552,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1994,"Import",5,174615,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1995,"Export",6,1795,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1995,"Import",5,130111,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1996,"Export",6,2714.941,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1996,"Import",5,80564.848,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1997,"Export",6,3345.503,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1997,"Import",5,107200.424,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1998,"Export",6,5290.096,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1998,"Import",5,136098.64,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1999,"Export",6,7748.557,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1999,"Import",5,137476.016,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2000,"Export",6,11901.059,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2000,"Import",5,126193.505,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2001,"Export",6,6554.563,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2001,"Import",5,219257.036,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2002,"Export",6,10136.841,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2002,"Import",5,166552.043,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2003,"Export",6,24010.313,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2003,"Import",5,215672.576,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2004,"Export",6,25345.593,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2004,"Import",5,312663.137,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2005,"Export",6,37785.546,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2005,"Import",5,452605.885,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2006,"Export",6,42153.264,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2006,"Import",5,435340.47,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2007,"Export",6,45569.108,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2007,"Import",5,750229.898,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2008,"Export",6,63498.593,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2008,"Import",5,720749.7,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2009,"Export",6,52553.814,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2009,"Import",5,478516.543,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2010,"Export",6,64549.767,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",2010,"Import",5,611933.26,"Milk pr exc buttr/cheese"
"S3","MEX","023","Mexico","USA","United States",1990,"Export",6,3.062,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1990,"Import",5,17176.924,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1991,"Export",6,0.786,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1991,"Import",5,19977.078,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1992,"Export",6,133,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1992,"Import",5,17440,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1993,"Export",6,12,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1993,"Import",5,21202,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1994,"Import",5,17831,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1995,"Export",6,152,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1995,"Import",5,17934,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1996,"Export",6,5485.772,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1996,"Import",5,10334.34,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1997,"Export",6,120.326,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1997,"Import",5,5129.227,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1998,"Export",6,861.218,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1998,"Import",5,4681.737,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1999,"Export",6,125.532,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",1999,"Import",5,1668.925,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",2000,"Export",6,4.901,"Butter and cheese"
"S3","MEX","023","Mexico","USA","United States",2000,"Import",5,4121.484,"Butter and cheese"
